Sentence,Tags
Haemolytic activity of serum was reconstituted with either pooled normal human serum or with purified C7 .,"(('Haemolytic', 'O'), ('activity', 'O'), ('of', 'O'), ('serum', 'O'), ('was', 'O'), ('reconstituted', 'O'), ('with', 'O'), ('either', 'O'), ('pooled', 'O'), ('normal', 'O'), ('human', 'O'), ('serum', 'O'), ('or', 'O'), ('with', 'O'), ('purified', 'O'), ('C7', 'O'), ('.', 'O'))"
"The relatives ( parents and one sister ) had half - normal levels of both immunochemically and functionally determined C7 , indicating a heterozygous state for C7 deficiency . .","(('The', 'O'), ('relatives', 'O'), ('(', 'O'), ('parents', 'O'), ('and', 'O'), ('one', 'O'), ('sister', 'O'), (')', 'O'), ('had', 'O'), ('half', 'O'), ('-', 'O'), ('normal', 'O'), ('levels', 'O'), ('of', 'O'), ('both', 'O'), ('immunochemically', 'O'), ('and', 'O'), ('functionally', 'O'), ('determined', 'O'), ('C7', 'O'), (',', 'O'), ('indicating', 'O'), ('a', 'O'), ('heterozygous', 'O'), ('state', 'O'), ('for', 'O'), ('C7', 'B'), ('deficiency', 'I'), ('.', 'O'), ('.', 'O'))"
Translocation t ( 5 ; 11 ) ( q13 . 1 ; p13 ) associated with familial isolated aniridia .,"(('Translocation', 'O'), ('t', 'O'), ('(', 'O'), ('5', 'O'), (';', 'O'), ('11', 'O'), (')', 'O'), ('(', 'O'), ('q13', 'O'), ('.', 'O'), ('1', 'O'), (';', 'O'), ('p13', 'O'), (')', 'O'), ('associated', 'O'), ('with', 'O'), ('familial', 'O'), ('isolated', 'B'), ('aniridia', 'I'), ('.', 'O'))"
"A father and daughter with isolated aniridia were observed to have an apparently balanced , reciprocal translocation involving chromosomes 5 and 11 [ t ( 5 ; 11 ) ( q13 . 1 ; p13 ) ] .","(('A', 'O'), ('father', 'O'), ('and', 'O'), ('daughter', 'O'), ('with', 'O'), ('isolated', 'B'), ('aniridia', 'I'), ('were', 'O'), ('observed', 'O'), ('to', 'O'), ('have', 'O'), ('an', 'O'), ('apparently', 'O'), ('balanced', 'O'), (',', 'O'), ('reciprocal', 'O'), ('translocation', 'O'), ('involving', 'O'), ('chromosomes', 'O'), ('5', 'O'), ('and', 'O'), ('11', 'O'), ('[', 'O'), ('t', 'O'), ('(', 'O'), ('5', 'O'), (';', 'O'), ('11', 'O'), (')', 'O'), ('(', 'O'), ('q13', 'O'), ('.', 'O'), ('1', 'O'), (';', 'O'), ('p13', 'O'), (')', 'O'), (']', 'O'), ('.', 'O'))"
No other clinical characteristics often associated with the deletion of 11p13 were observed in this family .,"(('No', 'O'), ('other', 'O'), ('clinical', 'O'), ('characteristics', 'O'), ('often', 'O'), ('associated', 'O'), ('with', 'O'), ('the', 'O'), ('deletion', 'O'), ('of', 'O'), ('11p13', 'O'), ('were', 'O'), ('observed', 'O'), ('in', 'O'), ('this', 'O'), ('family', 'O'), ('.', 'O'))"
"This finding , in association with 3 other instances of single breaks at 11p13 and aniridia , supports the assignment of AN2 to 11p13 .","(('This', 'O'), ('finding', 'O'), (',', 'O'), ('in', 'O'), ('association', 'O'), ('with', 'O'), ('3', 'O'), ('other', 'O'), ('instances', 'O'), ('of', 'O'), ('single', 'O'), ('breaks', 'O'), ('at', 'O'), ('11p13', 'O'), ('and', 'O'), ('aniridia', 'B'), (',', 'O'), ('supports', 'O'), ('the', 'O'), ('assignment', 'O'), ('of', 'O'), ('AN2', 'O'), ('to', 'O'), ('11p13', 'O'), ('.', 'O'))"
Homozygous hypobetalipoproteinemia : a disease distinct from abetalipoproproteinemia at the molecular level .,"(('Homozygous', 'B'), ('hypobetalipoproteinemia', 'I'), (':', 'O'), ('a', 'O'), ('disease', 'O'), ('distinct', 'O'), ('from', 'O'), ('abetalipoproproteinemia', 'B'), ('at', 'O'), ('the', 'O'), ('molecular', 'O'), ('level', 'O'), ('.', 'O'))"
"apoB DNA , RNA , and protein from two patients with homozygous hypobetalipoproteinemia ( HBL ) were evaluated and compared with normal individuals .","(('apoB', 'O'), ('DNA', 'O'), (',', 'O'), ('RNA', 'O'), (',', 'O'), ('and', 'O'), ('protein', 'O'), ('from', 'O'), ('two', 'O'), ('patients', 'O'), ('with', 'O'), ('homozygous', 'B'), ('hypobetalipoproteinemia', 'I'), ('(', 'O'), ('HBL', 'B'), (')', 'O'), ('were', 'O'), ('evaluated', 'O'), ('and', 'O'), ('compared', 'O'), ('with', 'O'), ('normal', 'O'), ('individuals', 'O'), ('.', 'O'))"
"Southern blot analysis with 10 different cDNA probes revealed a normal gene without major insertions , deletions , or rearrangements .","(('Southern', 'O'), ('blot', 'O'), ('analysis', 'O'), ('with', 'O'), ('10', 'O'), ('different', 'O'), ('cDNA', 'O'), ('probes', 'O'), ('revealed', 'O'), ('a', 'O'), ('normal', 'O'), ('gene', 'O'), ('without', 'O'), ('major', 'O'), ('insertions', 'O'), (',', 'O'), ('deletions', 'O'), (',', 'O'), ('or', 'O'), ('rearrangements', 'O'), ('.', 'O'))"
Northern and slot blot analyses of total liver mRNA from HBL patients documented a normal size apoB mRNA that was present in greatly reduced quantities .,"(('Northern', 'O'), ('and', 'O'), ('slot', 'O'), ('blot', 'O'), ('analyses', 'O'), ('of', 'O'), ('total', 'O'), ('liver', 'O'), ('mRNA', 'O'), ('from', 'O'), ('HBL', 'B'), ('patients', 'O'), ('documented', 'O'), ('a', 'O'), ('normal', 'O'), ('size', 'O'), ('apoB', 'O'), ('mRNA', 'O'), ('that', 'O'), ('was', 'O'), ('present', 'O'), ('in', 'O'), ('greatly', 'O'), ('reduced', 'O'), ('quantities', 'O'), ('.', 'O'))"
"ApoB protein was detected within HBL hepatocytes utilizing immunohistochemical techniques ; however , it was markedly reduced in quantity when compared with control samples .","(('ApoB', 'O'), ('protein', 'O'), ('was', 'O'), ('detected', 'O'), ('within', 'O'), ('HBL', 'B'), ('hepatocytes', 'O'), ('utilizing', 'O'), ('immunohistochemical', 'O'), ('techniques', 'O'), (';', 'O'), ('however', 'O'), (',', 'O'), ('it', 'O'), ('was', 'O'), ('markedly', 'O'), ('reduced', 'O'), ('in', 'O'), ('quantity', 'O'), ('when', 'O'), ('compared', 'O'), ('with', 'O'), ('control', 'O'), ('samples', 'O'), ('.', 'O'))"
No apoB was detectable in the plasma of HBL individuals with an ELISA assay .,"(('No', 'O'), ('apoB', 'O'), ('was', 'O'), ('detectable', 'O'), ('in', 'O'), ('the', 'O'), ('plasma', 'O'), ('of', 'O'), ('HBL', 'B'), ('individuals', 'O'), ('with', 'O'), ('an', 'O'), ('ELISA', 'O'), ('assay', 'O'), ('.', 'O'))"
"These data are most consistent with a mutation in the coding portion of the apoB gene in HBL patients , leading to an abnormal apoB protein and apoB mRNA instability .","(('These', 'O'), ('data', 'O'), ('are', 'O'), ('most', 'O'), ('consistent', 'O'), ('with', 'O'), ('a', 'O'), ('mutation', 'O'), ('in', 'O'), ('the', 'O'), ('coding', 'O'), ('portion', 'O'), ('of', 'O'), ('the', 'O'), ('apoB', 'O'), ('gene', 'O'), ('in', 'O'), ('HBL', 'B'), ('patients', 'O'), (',', 'O'), ('leading', 'O'), ('to', 'O'), ('an', 'O'), ('abnormal', 'O'), ('apoB', 'O'), ('protein', 'O'), ('and', 'O'), ('apoB', 'O'), ('mRNA', 'O'), ('instability', 'O'), ('.', 'O'))"
"These results are distinct from those previously noted in abetalipoproteinemia , which was characterized by an elevated level of hepatic apoB mRNA and accumulation of intracellular hepatic apoB protein . .","(('These', 'O'), ('results', 'O'), ('are', 'O'), ('distinct', 'O'), ('from', 'O'), ('those', 'O'), ('previously', 'O'), ('noted', 'O'), ('in', 'O'), ('abetalipoproteinemia', 'B'), (',', 'O'), ('which', 'O'), ('was', 'O'), ('characterized', 'O'), ('by', 'O'), ('an', 'O'), ('elevated', 'O'), ('level', 'O'), ('of', 'O'), ('hepatic', 'O'), ('apoB', 'O'), ('mRNA', 'O'), ('and', 'O'), ('accumulation', 'O'), ('of', 'O'), ('intracellular', 'O'), ('hepatic', 'O'), ('apoB', 'O'), ('protein', 'O'), ('.', 'O'), ('.', 'O'))"
Spontaneous reversion of novel Lesch - Nyhan mutation by HPRT gene rearrangement .,"(('Spontaneous', 'O'), ('reversion', 'O'), ('of', 'O'), ('novel', 'O'), ('Lesch', 'B'), ('-', 'I'), ('Nyhan', 'I'), ('mutation', 'O'), ('by', 'O'), ('HPRT', 'O'), ('gene', 'O'), ('rearrangement', 'O'), ('.', 'O'))"
Molecular analysis of an unusual patient with the Lesch - Nyhan syndrome has suggested that the mutation is due to a partial HPRT gene duplication .,"(('Molecular', 'O'), ('analysis', 'O'), ('of', 'O'), ('an', 'O'), ('unusual', 'O'), ('patient', 'O'), ('with', 'O'), ('the', 'O'), ('Lesch', 'B'), ('-', 'I'), ('Nyhan', 'I'), ('syndrome', 'I'), ('has', 'O'), ('suggested', 'O'), ('that', 'O'), ('the', 'O'), ('mutation', 'O'), ('is', 'O'), ('due', 'O'), ('to', 'O'), ('a', 'O'), ('partial', 'O'), ('HPRT', 'O'), ('gene', 'O'), ('duplication', 'O'), ('.', 'O'))"
We now report the cloning and sequencing of the mutant HPRT cDNA which shows the precise duplication of exons 2 and 3 .,"(('We', 'O'), ('now', 'O'), ('report', 'O'), ('the', 'O'), ('cloning', 'O'), ('and', 'O'), ('sequencing', 'O'), ('of', 'O'), ('the', 'O'), ('mutant', 'O'), ('HPRT', 'O'), ('cDNA', 'O'), ('which', 'O'), ('shows', 'O'), ('the', 'O'), ('precise', 'O'), ('duplication', 'O'), ('of', 'O'), ('exons', 'O'), ('2', 'O'), ('and', 'O'), ('3', 'O'), ('.', 'O'))"
This mutation is the result of an internal duplication of 16 - 20 kilobases of the gene .,"(('This', 'O'), ('mutation', 'O'), ('is', 'O'), ('the', 'O'), ('result', 'O'), ('of', 'O'), ('an', 'O'), ('internal', 'O'), ('duplication', 'O'), ('of', 'O'), ('16', 'O'), ('-', 'O'), ('20', 'O'), ('kilobases', 'O'), ('of', 'O'), ('the', 'O'), ('gene', 'O'), ('.', 'O'))"
The structure of the mutant gene suggests that the duplication was not generated by a single unequal crossing - over event between two normal HPRT alleles .,"(('The', 'O'), ('structure', 'O'), ('of', 'O'), ('the', 'O'), ('mutant', 'O'), ('gene', 'O'), ('suggests', 'O'), ('that', 'O'), ('the', 'O'), ('duplication', 'O'), ('was', 'O'), ('not', 'O'), ('generated', 'O'), ('by', 'O'), ('a', 'O'), ('single', 'O'), ('unequal', 'O'), ('crossing', 'O'), ('-', 'O'), ('over', 'O'), ('event', 'O'), ('between', 'O'), ('two', 'O'), ('normal', 'O'), ('HPRT', 'O'), ('alleles', 'O'), ('.', 'O'))"
Growth of Epstein - Barr virus - transformed lymphoblasts from this patient in selective medium has permitted isolation of spontaneous HPRT + revertants of this mutation .,"(('Growth', 'O'), ('of', 'O'), ('Epstein', 'B'), ('-', 'I'), ('Barr', 'I'), ('virus', 'O'), ('-', 'O'), ('transformed', 'O'), ('lymphoblasts', 'O'), ('from', 'O'), ('this', 'O'), ('patient', 'O'), ('in', 'O'), ('selective', 'O'), ('medium', 'O'), ('has', 'O'), ('permitted', 'O'), ('isolation', 'O'), ('of', 'O'), ('spontaneous', 'O'), ('HPRT', 'O'), ('+', 'O'), ('revertants', 'O'), ('of', 'O'), ('this', 'O'), ('mutation', 'O'), ('.', 'O'))"
The reversion event involves a second major HPRT gene rearrangement where most or all of the duplicated portion of the mutant gene is deleted .,"(('The', 'O'), ('reversion', 'O'), ('event', 'O'), ('involves', 'O'), ('a', 'O'), ('second', 'O'), ('major', 'O'), ('HPRT', 'O'), ('gene', 'O'), ('rearrangement', 'O'), ('where', 'O'), ('most', 'O'), ('or', 'O'), ('all', 'O'), ('of', 'O'), ('the', 'O'), ('duplicated', 'O'), ('portion', 'O'), ('of', 'O'), ('the', 'O'), ('mutant', 'O'), ('gene', 'O'), ('is', 'O'), ('deleted', 'O'), ('.', 'O'))"
The original mutation therefore has the potential for spontaneous somatic reversion .,"(('The', 'O'), ('original', 'O'), ('mutation', 'O'), ('therefore', 'O'), ('has', 'O'), ('the', 'O'), ('potential', 'O'), ('for', 'O'), ('spontaneous', 'O'), ('somatic', 'O'), ('reversion', 'O'), ('.', 'O'))"
This may explain the relatively mild symptoms of the Lesch - Nyhan syndrome exhibited by this patient . .,"(('This', 'O'), ('may', 'O'), ('explain', 'O'), ('the', 'O'), ('relatively', 'O'), ('mild', 'O'), ('symptoms', 'O'), ('of', 'O'), ('the', 'O'), ('Lesch', 'B'), ('-', 'I'), ('Nyhan', 'I'), ('syndrome', 'I'), ('exhibited', 'O'), ('by', 'O'), ('this', 'O'), ('patient', 'O'), ('.', 'O'), ('.', 'O'))"
"Complex glycerol kinase deficiency : molecular - genetic , cytogenetic , and clinical studies of five Japanese patients .","(('Complex', 'B'), ('glycerol', 'I'), ('kinase', 'I'), ('deficiency', 'I'), (':', 'O'), ('molecular', 'O'), ('-', 'O'), ('genetic', 'O'), (',', 'O'), ('cytogenetic', 'O'), (',', 'O'), ('and', 'O'), ('clinical', 'O'), ('studies', 'O'), ('of', 'O'), ('five', 'O'), ('Japanese', 'O'), ('patients', 'O'), ('.', 'O'))"
"Five male Japanese patients with complex glycerol kinase deficiency ( CGKD ) and their relatives were studied clinically , cytogenetically , and molecular - genetically .","(('Five', 'O'), ('male', 'O'), ('Japanese', 'O'), ('patients', 'O'), ('with', 'O'), ('complex', 'B'), ('glycerol', 'I'), ('kinase', 'I'), ('deficiency', 'I'), ('(', 'O'), ('CGKD', 'B'), (')', 'O'), ('and', 'O'), ('their', 'O'), ('relatives', 'O'), ('were', 'O'), ('studied', 'O'), ('clinically', 'O'), (',', 'O'), ('cytogenetically', 'O'), (',', 'O'), ('and', 'O'), ('molecular', 'O'), ('-', 'O'), ('genetically', 'O'), ('.', 'O'))"
"All patients had muscular dystrophy or muscle weakness , mental retardation , congenital adrenal hypoplasia , and glycerol kinase deficiency .","(('All', 'O'), ('patients', 'O'), ('had', 'O'), ('muscular', 'B'), ('dystrophy', 'I'), ('or', 'O'), ('muscle', 'B'), ('weakness', 'I'), (',', 'O'), ('mental', 'B'), ('retardation', 'I'), (',', 'O'), ('congenital', 'B'), ('adrenal', 'I'), ('hypoplasia', 'I'), (',', 'O'), ('and', 'O'), ('glycerol', 'B'), ('kinase', 'I'), ('deficiency', 'I'), ('.', 'O'))"
High - resolution GTG - banded chromosomes showed a microdeletion in the Xp21 region in all four patients examined and in all five mothers .,"(('High', 'O'), ('-', 'O'), ('resolution', 'O'), ('GTG', 'O'), ('-', 'O'), ('banded', 'O'), ('chromosomes', 'O'), ('showed', 'O'), ('a', 'O'), ('microdeletion', 'O'), ('in', 'O'), ('the', 'O'), ('Xp21', 'O'), ('region', 'O'), ('in', 'O'), ('all', 'O'), ('four', 'O'), ('patients', 'O'), ('examined', 'O'), ('and', 'O'), ('in', 'O'), ('all', 'O'), ('five', 'O'), ('mothers', 'O'), ('.', 'O'))"
"Southern hybridizations , after digestions by restriction endonucleases , with various cloned DNAs ( D2 , 99 - 6 , B24 , C7 , L1 - 4 , cDMD13 - 14 , J66 - HI , P20 , J - Bir , ERT87 - 30 , ERT87 - 15 , ERT87 - 8 , ERT87 - 1 , XJ - 1 . 1 , 754 , cx5 . 7 , and OTC - 1 ) that are located around Xp21 also showed a deletion","(('Southern', 'O'), ('hybridizations', 'O'), (',', 'O'), ('after', 'O'), ('digestions', 'O'), ('by', 'O'), ('restriction', 'O'), ('endonucleases', 'O'), (',', 'O'), ('with', 'O'), ('various', 'O'), ('cloned', 'O'), ('DNAs', 'O'), ('(', 'O'), ('D2', 'O'), (',', 'O'), ('99', 'O'), ('-', 'O'), ('6', 'O'), (',', 'O'), ('B24', 'O'), (',', 'O'), ('C7', 'O'), (',', 'O'), ('L1', 'O'), ('-', 'O'), ('4', 'O'), (',', 'O'), ('cDMD13', 'O'), ('-', 'O'), ('14', 'O'), (',', 'O'), ('J66', 'O'), ('-', 'O'), ('HI', 'O'), (',', 'O'), ('P20', 'O'), (',', 'O'), ('J', 'O'), ('-', 'O'), ('Bir', 'O'), (',', 'O'), ('ERT87', 'O'), ('-', 'O'), ('30', 'O'), (',', 'O'), ('ERT87', 'O'), ('-', 'O'), ('15', 'O'), (',', 'O'), ('ERT87', 'O'), ('-', 'O'), ('8', 'O'), (',', 'O'), ('ERT87', 'O'), ('-', 'O'), ('1', 'O'), (',', 'O'), ('XJ', 'O'), ('-', 'O'), ('1', 'O'), ('.', 'O'), ('1', 'O'), (',', 'O'), ('754', 'O'), (',', 'O'), ('cx5', 'O'), ('.', 'O'), ('7', 'O'), (',', 'O'), ('and', 'O'), ('OTC', 'O'), ('-', 'O'), ('1', 'O'), (')', 'O'), ('that', 'O'), ('are', 'O'), ('located', 'O'), ('around', 'O'), ('Xp21', 'O'), ('also', 'O'), ('showed', 'O'), ('a', 'O'), ('deletion', 'O'))"
in the genome of all patients and mothers .,"(('in', 'O'), ('the', 'O'), ('genome', 'O'), ('of', 'O'), ('all', 'O'), ('patients', 'O'), ('and', 'O'), ('mothers', 'O'), ('.', 'O'))"
"Although the deletion differed in size among patients , a segment commonly absent was located between the genomic sequences corresponding to L1 - 4 and cDMD13 - 14 .","(('Although', 'O'), ('the', 'O'), ('deletion', 'O'), ('differed', 'O'), ('in', 'O'), ('size', 'O'), ('among', 'O'), ('patients', 'O'), (',', 'O'), ('a', 'O'), ('segment', 'O'), ('commonly', 'O'), ('absent', 'O'), ('was', 'O'), ('located', 'O'), ('between', 'O'), ('the', 'O'), ('genomic', 'O'), ('sequences', 'O'), ('corresponding', 'O'), ('to', 'O'), ('L1', 'O'), ('-', 'O'), ('4', 'O'), ('and', 'O'), ('cDMD13', 'O'), ('-', 'O'), ('14', 'O'), ('.', 'O'))"
This finding indicated that the gene coding for glycerol kinase ( GK ) is located within this segment .,"(('This', 'O'), ('finding', 'O'), ('indicated', 'O'), ('that', 'O'), ('the', 'O'), ('gene', 'O'), ('coding', 'O'), ('for', 'O'), ('glycerol', 'O'), ('kinase', 'O'), ('(', 'O'), ('GK', 'O'), (')', 'O'), ('is', 'O'), ('located', 'O'), ('within', 'O'), ('this', 'O'), ('segment', 'O'), ('.', 'O'))"
A comparison of the clinical manifestations of the present five patients and reported CGKD or Duchenne muscular dystrophy ( DMD ) patients with DNA deletion suggests the existence of a certain gene responsible for gonadotropin deficiency ( GTD ) .,"(('A', 'O'), ('comparison', 'O'), ('of', 'O'), ('the', 'O'), ('clinical', 'O'), ('manifestations', 'O'), ('of', 'O'), ('the', 'O'), ('present', 'O'), ('five', 'O'), ('patients', 'O'), ('and', 'O'), ('reported', 'O'), ('CGKD', 'B'), ('or', 'O'), ('Duchenne', 'B'), ('muscular', 'I'), ('dystrophy', 'I'), ('(', 'O'), ('DMD', 'B'), (')', 'O'), ('patients', 'O'), ('with', 'O'), ('DNA', 'O'), ('deletion', 'O'), ('suggests', 'O'), ('the', 'O'), ('existence', 'O'), ('of', 'O'), ('a', 'O'), ('certain', 'O'), ('gene', 'O'), ('responsible', 'O'), ('for', 'O'), ('gonadotropin', 'B'), ('deficiency', 'I'), ('(', 'O'), ('GTD', 'B'), (')', 'O'), ('.', 'O'))"
"The result of the present study and results of previous studies suggest that genes for ornithine transcarbamylase ( OTC ) , DMD , and GK and putative genes responsible for congenital adrenal hypoplasia ( AHC ) and GTD are arranged from telomere to centromere as pter - - GTD - - AHC - - GK - - DMD - - OTC - - cen","(('The', 'O'), ('result', 'O'), ('of', 'O'), ('the', 'O'), ('present', 'O'), ('study', 'O'), ('and', 'O'), ('results', 'O'), ('of', 'O'), ('previous', 'O'), ('studies', 'O'), ('suggest', 'O'), ('that', 'O'), ('genes', 'O'), ('for', 'O'), ('ornithine', 'O'), ('transcarbamylase', 'O'), ('(', 'O'), ('OTC', 'O'), (')', 'O'), (',', 'O'), ('DMD', 'B'), (',', 'O'), ('and', 'O'), ('GK', 'O'), ('and', 'O'), ('putative', 'O'), ('genes', 'O'), ('responsible', 'O'), ('for', 'O'), ('congenital', 'B'), ('adrenal', 'I'), ('hypoplasia', 'I'), ('(', 'O'), ('AHC', 'B'), (')', 'O'), ('and', 'O'), ('GTD', 'B'), ('are', 'O'), ('arranged', 'O'), ('from', 'O'), ('telomere', 'O'), ('to', 'O'), ('centromere', 'O'), ('as', 'O'), ('pter', 'O'), ('-', 'O'), ('-', 'O'), ('GTD', 'O'), ('-', 'O'), ('-', 'O'), ('AHC', 'O'), ('-', 'O'), ('-', 'O'), ('GK', 'O'), ('-', 'O'), ('-', 'O'), ('DMD', 'O'), ('-', 'O'), ('-', 'O'), ('OTC', 'O'), ('-', 'O'), ('-', 'O'), ('cen', 'O'))"
Genetically determined low C4 : a predisposing factor to autoimmune chronic active hepatitis .,"(('Genetically', 'O'), ('determined', 'O'), ('low', 'O'), ('C4', 'O'), (':', 'O'), ('a', 'O'), ('predisposing', 'O'), ('factor', 'O'), ('to', 'O'), ('autoimmune', 'B'), ('chronic', 'I'), ('active', 'I'), ('hepatitis', 'I'), ('.', 'O'))"
Of 26 patients with autoimmune chronic active hepatitis ( CAH ) starting in childhood 18 ( 69 % ) had low C4 and 5 ( 19 % ) had low C3 serum levels .,"(('Of', 'O'), ('26', 'O'), ('patients', 'O'), ('with', 'O'), ('autoimmune', 'B'), ('chronic', 'I'), ('active', 'I'), ('hepatitis', 'I'), ('(', 'O'), ('CAH', 'B'), (')', 'O'), ('starting', 'O'), ('in', 'O'), ('childhood', 'O'), ('18', 'O'), ('(', 'O'), ('69', 'O'), ('%', 'O'), (')', 'O'), ('had', 'O'), ('low', 'O'), ('C4', 'O'), ('and', 'O'), ('5', 'O'), ('(', 'O'), ('19', 'O'), ('%', 'O'), (')', 'O'), ('had', 'O'), ('low', 'O'), ('C3', 'O'), ('serum', 'O'), ('levels', 'O'), ('.', 'O'))"
"Impaired hepatic synthesis and immune - consumption were unlikely since transferrin levels were normal in all patients , albumin levels were persistently low in only 3 , and only 3 had raised levels of activation fragment C3d .","(('Impaired', 'O'), ('hepatic', 'O'), ('synthesis', 'O'), ('and', 'O'), ('immune', 'O'), ('-', 'O'), ('consumption', 'O'), ('were', 'O'), ('unlikely', 'O'), ('since', 'O'), ('transferrin', 'O'), ('levels', 'O'), ('were', 'O'), ('normal', 'O'), ('in', 'O'), ('all', 'O'), ('patients', 'O'), (',', 'O'), ('albumin', 'O'), ('levels', 'O'), ('were', 'O'), ('persistently', 'O'), ('low', 'O'), ('in', 'O'), ('only', 'O'), ('3', 'O'), (',', 'O'), ('and', 'O'), ('only', 'O'), ('3', 'O'), ('had', 'O'), ('raised', 'O'), ('levels', 'O'), ('of', 'O'), ('activation', 'O'), ('fragment', 'O'), ('C3d', 'O'), ('.', 'O'))"
