Sentence,Tags
The apical ballooning syndrome ( ABS ) is a recently described stress - mediated acute cardiac syndrome characterized by transient wall - motion abnormalities involving the apex and midventricle with hyperkinesis of the basal left ventricular ( LV ) segments without obstructive epicardial coronary disease .,"(('The', 'O'), ('apical', 'B'), ('ballooning', 'I'), ('syndrome', 'I'), ('(', 'O'), ('ABS', 'B'), (')', 'O'), ('is', 'O'), ('a', 'O'), ('recently', 'O'), ('described', 'O'), ('stress', 'O'), ('-', 'O'), ('mediated', 'O'), ('acute', 'B'), ('cardiac', 'I'), ('syndrome', 'I'), ('characterized', 'O'), ('by', 'O'), ('transient', 'O'), ('wall', 'O'), ('-', 'O'), ('motion', 'O'), ('abnormalities', 'O'), ('involving', 'O'), ('the', 'O'), ('apex', 'O'), ('and', 'O'), ('midventricle', 'O'), ('with', 'O'), ('hyperkinesis', 'B'), ('of', 'O'), ('the', 'O'), ('basal', 'O'), ('left', 'O'), ('ventricular', 'O'), ('(', 'O'), ('LV', 'O'), (')', 'O'), ('segments', 'O'), ('without', 'O'), ('obstructive', 'O'), ('epicardial', 'B'), ('coronary', 'I'), ('disease', 'I'), ('.', 'O'))$$$"
Echocardiography revealed a wall - motion abnormality involving the apical and periapical segments which appeared akinetic .,"(('Echocardiography', 'O'), ('revealed', 'O'), ('a', 'O'), ('wall', 'O'), ('-', 'O'), ('motion', 'O'), ('abnormality', 'O'), ('involving', 'O'), ('the', 'O'), ('apical', 'O'), ('and', 'O'), ('periapical', 'O'), ('segments', 'O'), ('which', 'O'), ('appeared', 'O'), ('akinetic', 'B'), ('.', 'O'))$$$"
"In our patient , both supraphysiologic levels of plasma catecholamines and stress related neuropeptides caused by cancer diagnosis as well as chemotherapy may have contributed the development of ABS .","(('In', 'O'), ('our', 'O'), ('patient', 'O'), (',', 'O'), ('both', 'O'), ('supraphysiologic', 'O'), ('levels', 'O'), ('of', 'O'), ('plasma', 'O'), ('catecholamines', 'O'), ('and', 'O'), ('stress', 'O'), ('related', 'O'), ('neuropeptides', 'O'), ('caused', 'O'), ('by', 'O'), ('cancer', 'B'), ('diagnosis', 'O'), ('as', 'O'), ('well', 'O'), ('as', 'O'), ('chemotherapy', 'O'), ('may', 'O'), ('have', 'O'), ('contributed', 'O'), ('the', 'O'), ('development', 'O'), ('of', 'O'), ('ABS', 'B'), ('.', 'O'))$$$"
Warfarin - associated intracerebral hemorrhage ( W - ICH ) is a severe type of stroke .,"(('Warfarin', 'O'), ('-', 'O'), ('associated', 'O'), ('intracerebral', 'B'), ('hemorrhage', 'I'), ('(', 'O'), ('W', 'O'), ('-', 'O'), ('ICH', 'B'), (')', 'O'), ('is', 'O'), ('a', 'O'), ('severe', 'O'), ('type', 'O'), ('of', 'O'), ('stroke', 'B'), ('.', 'O'))$$$"
There is no consensus on the optimal treatment for W - ICH .,"(('There', 'O'), ('is', 'O'), ('no', 'O'), ('consensus', 'O'), ('on', 'O'), ('the', 'O'), ('optimal', 'O'), ('treatment', 'O'), ('for', 'O'), ('W', 'O'), ('-', 'O'), ('ICH', 'B'), ('.', 'O'))$$$"
"Twenty - four hours after hemorrhage induction , hemorrhagic blood volume was quantified using a photometric hemoglobin assay .","(('Twenty', 'O'), ('-', 'O'), ('four', 'O'), ('hours', 'O'), ('after', 'O'), ('hemorrhage', 'B'), ('induction', 'O'), (',', 'O'), ('hemorrhagic', 'O'), ('blood', 'O'), ('volume', 'O'), ('was', 'O'), ('quantified', 'O'), ('using', 'O'), ('a', 'O'), ('photometric', 'O'), ('hemoglobin', 'O'), ('assay', 'O'), ('.', 'O'))$$$"
We provide experimental data suggesting PCC to be an effective acute treatment for W - ICH in terms of reducing hemorrhagic blood volume .,"(('We', 'O'), ('provide', 'O'), ('experimental', 'O'), ('data', 'O'), ('suggesting', 'O'), ('PCC', 'O'), ('to', 'O'), ('be', 'O'), ('an', 'O'), ('effective', 'O'), ('acute', 'O'), ('treatment', 'O'), ('for', 'O'), ('W', 'O'), ('-', 'O'), ('ICH', 'B'), ('in', 'O'), ('terms', 'O'), ('of', 'O'), ('reducing', 'O'), ('hemorrhagic', 'O'), ('blood', 'O'), ('volume', 'O'), ('.', 'O'))$$$"
Future studies are needed to assess the therapeutic potential emerging from our finding for human W - ICH .,"(('Future', 'O'), ('studies', 'O'), ('are', 'O'), ('needed', 'O'), ('to', 'O'), ('assess', 'O'), ('the', 'O'), ('therapeutic', 'O'), ('potential', 'O'), ('emerging', 'O'), ('from', 'O'), ('our', 'O'), ('finding', 'O'), ('for', 'O'), ('human', 'O'), ('W', 'O'), ('-', 'O'), ('ICH', 'B'), ('.', 'O'))$$$"
"In relatively healthy women , combined continuous HT significantly increased the risk of venous thrombo - embolism or coronary event ( after one year ' s use ) , stroke ( after three years ) , breast cancer and gallbladder disease .","(('In', 'O'), ('relatively', 'O'), ('healthy', 'O'), ('women', 'O'), (',', 'O'), ('combined', 'O'), ('continuous', 'O'), ('HT', 'O'), ('significantly', 'O'), ('increased', 'O'), ('the', 'O'), ('risk', 'O'), ('of', 'O'), ('venous', 'B'), ('thrombo', 'I'), ('-', 'I'), ('embolism', 'I'), ('or', 'O'), ('coronary', 'O'), ('event', 'O'), ('(', 'O'), ('after', 'O'), ('one', 'O'), ('year', 'O'), (""'"", 'O'), ('s', 'O'), ('use', 'O'), (')', 'O'), (',', 'O'), ('stroke', 'B'), ('(', 'O'), ('after', 'O'), ('three', 'O'), ('years', 'O'), (')', 'O'), (',', 'O'), ('breast', 'B'), ('cancer', 'I'), ('and', 'O'), ('gallbladder', 'B'), ('disease', 'I'), ('.', 'O'))$$$"
Acute renal failure in patients with AIDS on tenofovir while receiving prolonged vancomycin course for osteomyelitis .,"(('Acute', 'B'), ('renal', 'I'), ('failure', 'I'), ('in', 'O'), ('patients', 'O'), ('with', 'O'), ('AIDS', 'B'), ('on', 'O'), ('tenofovir', 'O'), ('while', 'O'), ('receiving', 'O'), ('prolonged', 'O'), ('vancomycin', 'O'), ('course', 'O'), ('for', 'O'), ('osteomyelitis', 'B'), ('.', 'O'))$$$"
"Pyrazinamide can have adverse effects such as hepatic toxicity , hyperuricemia or digestive disorders .","(('Pyrazinamide', 'O'), ('can', 'O'), ('have', 'O'), ('adverse', 'O'), ('effects', 'O'), ('such', 'O'), ('as', 'O'), ('hepatic', 'B'), ('toxicity', 'I'), (',', 'O'), ('hyperuricemia', 'B'), ('or', 'O'), ('digestive', 'O'), ('disorders', 'O'), ('.', 'O'))$$$"
"The current data showed that pilocarpine significantly delayed onset of arrhythmias , decreased the time course of ventricular tachycardia and fibrillation , reduced arrhythmia score , and increased the survival time of arrhythmic rats and guinea pigs .","(('The', 'O'), ('current', 'O'), ('data', 'O'), ('showed', 'O'), ('that', 'O'), ('pilocarpine', 'O'), ('significantly', 'O'), ('delayed', 'O'), ('onset', 'O'), ('of', 'O'), ('arrhythmias', 'B'), (',', 'O'), ('decreased', 'O'), ('the', 'O'), ('time', 'O'), ('course', 'O'), ('of', 'O'), ('ventricular', 'B'), ('tachycardia', 'I'), ('and', 'I'), ('fibrillation', 'I'), (',', 'O'), ('reduced', 'O'), ('arrhythmia', 'B'), ('score', 'O'), (',', 'O'), ('and', 'O'), ('increased', 'O'), ('the', 'O'), ('survival', 'O'), ('time', 'O'), ('of', 'O'), ('arrhythmic', 'B'), ('rats', 'O'), ('and', 'O'), ('guinea', 'O'), ('pigs', 'O'), ('.', 'O'))$$$"
Effect of methanolic extract of Hibiscus rosa sinensis ( 100 - 300 mg / kg ) was studied on reserpine - induced orofacial dyskinesia and neurochemical alterations .,"(('Effect', 'O'), ('of', 'O'), ('methanolic', 'O'), ('extract', 'O'), ('of', 'O'), ('Hibiscus', 'O'), ('rosa', 'O'), ('sinensis', 'O'), ('(', 'O'), ('100', 'O'), ('-', 'O'), ('300', 'O'), ('mg', 'O'), ('/', 'O'), ('kg', 'O'), (')', 'O'), ('was', 'O'), ('studied', 'O'), ('on', 'O'), ('reserpine', 'O'), ('-', 'O'), ('induced', 'O'), ('orofacial', 'O'), ('dyskinesia', 'B'), ('and', 'O'), ('neurochemical', 'O'), ('alterations', 'O'), ('.', 'O'))$$$"
The results of the present study suggested that Hibiscus rosa sinensis had a protective role against reserpine - induced orofacial dyskinesia and oxidative stress .,"(('The', 'O'), ('results', 'O'), ('of', 'O'), ('the', 'O'), ('present', 'O'), ('study', 'O'), ('suggested', 'O'), ('that', 'O'), ('Hibiscus', 'O'), ('rosa', 'O'), ('sinensis', 'O'), ('had', 'O'), ('a', 'O'), ('protective', 'O'), ('role', 'O'), ('against', 'O'), ('reserpine', 'O'), ('-', 'O'), ('induced', 'O'), ('orofacial', 'O'), ('dyskinesia', 'B'), ('and', 'O'), ('oxidative', 'O'), ('stress', 'O'), ('.', 'O'))$$$"
"Initially , allograft rejection was feared ; however , myocardial biopsy samples revealed only interstitial edema and mild myocardial hypertrophy ; neither cellular nor humoral rejection was detected .","(('Initially', 'O'), (',', 'O'), ('allograft', 'O'), ('rejection', 'O'), ('was', 'O'), ('feared', 'O'), (';', 'O'), ('however', 'O'), (',', 'O'), ('myocardial', 'O'), ('biopsy', 'O'), ('samples', 'O'), ('revealed', 'O'), ('only', 'O'), ('interstitial', 'O'), ('edema', 'B'), ('and', 'O'), ('mild', 'O'), ('myocardial', 'B'), ('hypertrophy', 'I'), (';', 'O'), ('neither', 'O'), ('cellular', 'O'), ('nor', 'O'), ('humoral', 'O'), ('rejection', 'O'), ('was', 'O'), ('detected', 'O'), ('.', 'O'))$$$"
BACKGROUND : Hypotension and a resultant decrease in cerebral blood flow have been implicated in the development of cognitive dysfunction .,"(('BACKGROUND', 'O'), (':', 'O'), ('Hypotension', 'B'), ('and', 'O'), ('a', 'O'), ('resultant', 'O'), ('decrease', 'O'), ('in', 'O'), ('cerebral', 'O'), ('blood', 'O'), ('flow', 'O'), ('have', 'O'), ('been', 'O'), ('implicated', 'O'), ('in', 'O'), ('the', 'O'), ('development', 'O'), ('of', 'O'), ('cognitive', 'B'), ('dysfunction', 'I'), ('.', 'O'))$$$"
"CONCLUSION : In a PA retention paradigm , the injection of NTG immediately after learning produced a significant impairment of long - term associative memory in mice , whereas delayed induced hypotension had no effect .","(('CONCLUSION', 'O'), (':', 'O'), ('In', 'O'), ('a', 'O'), ('PA', 'O'), ('retention', 'O'), ('paradigm', 'O'), (',', 'O'), ('the', 'O'), ('injection', 'O'), ('of', 'O'), ('NTG', 'O'), ('immediately', 'O'), ('after', 'O'), ('learning', 'O'), ('produced', 'O'), ('a', 'O'), ('significant', 'O'), ('impairment', 'O'), ('of', 'O'), ('long', 'O'), ('-', 'O'), ('term', 'O'), ('associative', 'O'), ('memory', 'O'), ('in', 'O'), ('mice', 'O'), (',', 'O'), ('whereas', 'O'), ('delayed', 'O'), ('induced', 'O'), ('hypotension', 'B'), ('had', 'O'), ('no', 'O'), ('effect', 'O'), ('.', 'O'))$$$"
NIMO attenuated the disruption in consolidation of long - term memory caused by NTG but did not improve latency in the absence of hypotension .,"(('NIMO', 'O'), ('attenuated', 'O'), ('the', 'O'), ('disruption', 'O'), ('in', 'O'), ('consolidation', 'O'), ('of', 'O'), ('long', 'O'), ('-', 'O'), ('term', 'O'), ('memory', 'O'), ('caused', 'O'), ('by', 'O'), ('NTG', 'O'), ('but', 'O'), ('did', 'O'), ('not', 'O'), ('improve', 'O'), ('latency', 'O'), ('in', 'O'), ('the', 'O'), ('absence', 'O'), ('of', 'O'), ('hypotension', 'B'), ('.', 'O'))$$$"
Addition of oral nicorandil reduced his symptoms and maintained stable angina status .,"(('Addition', 'O'), ('of', 'O'), ('oral', 'O'), ('nicorandil', 'O'), ('reduced', 'O'), ('his', 'O'), ('symptoms', 'O'), ('and', 'O'), ('maintained', 'O'), ('stable', 'B'), ('angina', 'I'), ('status', 'O'), ('.', 'O'))$$$"
"In addition , tacrine - loaded nanoparticles administration induced damage of neuronal cells in CA1 field of the hippocampus in all treated animals , while the saline solution of tacrine only in 60 % of animals .","(('In', 'O'), ('addition', 'O'), (',', 'O'), ('tacrine', 'O'), ('-', 'O'), ('loaded', 'O'), ('nanoparticles', 'O'), ('administration', 'O'), ('induced', 'O'), ('damage', 'B'), ('of', 'I'), ('neuronal', 'I'), ('cells', 'I'), ('in', 'O'), ('CA1', 'O'), ('field', 'O'), ('of', 'O'), ('the', 'O'), ('hippocampus', 'O'), ('in', 'O'), ('all', 'O'), ('treated', 'O'), ('animals', 'O'), (',', 'O'), ('while', 'O'), ('the', 'O'), ('saline', 'O'), ('solution', 'O'), ('of', 'O'), ('tacrine', 'O'), ('only', 'O'), ('in', 'O'), ('60', 'O'), ('%', 'O'), ('of', 'O'), ('animals', 'O'), ('.', 'O'))$$$"
"BACKGROUND : In 2 separate centers , we observed a notable increase in the incidence of postoperative convulsive seizures from 1 . 3 % to 3 . 8 % in patients having undergone major cardiac surgical procedures .","(('BACKGROUND', 'O'), (':', 'O'), ('In', 'O'), ('2', 'O'), ('separate', 'O'), ('centers', 'O'), (',', 'O'), ('we', 'O'), ('observed', 'O'), ('a', 'O'), ('notable', 'O'), ('increase', 'O'), ('in', 'O'), ('the', 'O'), ('incidence', 'O'), ('of', 'O'), ('postoperative', 'O'), ('convulsive', 'B'), ('seizures', 'B'), ('from', 'O'), ('1', 'O'), ('.', 'O'), ('3', 'O'), ('%', 'O'), ('to', 'O'), ('3', 'O'), ('.', 'O'), ('8', 'O'), ('%', 'O'), ('in', 'O'), ('patients', 'O'), ('having', 'O'), ('undergone', 'O'), ('major', 'O'), ('cardiac', 'O'), ('surgical', 'O'), ('procedures', 'O'), ('.', 'O'))$$$"
"No evidence of brain ischemic , metabolic , or hyperthermia - induced causes for their seizures was apparent .","(('No', 'O'), ('evidence', 'O'), ('of', 'O'), ('brain', 'B'), ('ischemic', 'I'), (',', 'O'), ('metabolic', 'O'), (',', 'O'), ('or', 'O'), ('hyperthermia', 'B'), ('-', 'O'), ('induced', 'O'), ('causes', 'O'), ('for', 'O'), ('their', 'O'), ('seizures', 'B'), ('was', 'O'), ('apparent', 'O'), ('.', 'O'))$$$"
Aventyl ( nortriptyline ) and Elavil ( amitriptyline ) each produced left bundle branch block in a 73 year old woman .,"(('Aventyl', 'O'), ('(', 'O'), ('nortriptyline', 'O'), (')', 'O'), ('and', 'O'), ('Elavil', 'O'), ('(', 'O'), ('amitriptyline', 'O'), (')', 'O'), ('each', 'O'), ('produced', 'O'), ('left', 'B'), ('bundle', 'I'), ('branch', 'I'), ('block', 'I'), ('in', 'O'), ('a', 'O'), ('73', 'O'), ('year', 'O'), ('old', 'O'), ('woman', 'O'), ('.', 'O'))$$$"
"We have used a murine model of AIDS , infection of female C57BL / 6 mice with LP - BM5 murine leukaemia ( MuLV ) virus , to determine if AZT - induced anaemia is due , in part , to decreased responsiveness of erythropoietic precursors ( BFU - e ) to erythropoietin ( EPO ) .","(('We', 'O'), ('have', 'O'), ('used', 'O'), ('a', 'O'), ('murine', 'O'), ('model', 'O'), ('of', 'O'), ('AIDS', 'B'), (',', 'O'), ('infection', 'B'), ('of', 'O'), ('female', 'O'), ('C57BL', 'O'), ('/', 'O'), ('6', 'O'), ('mice', 'O'), ('with', 'O'), ('LP', 'O'), ('-', 'O'), ('BM5', 'O'), ('murine', 'O'), ('leukaemia', 'B'), ('(', 'O'), ('MuLV', 'O'), (')', 'O'), ('virus', 'O'), (',', 'O'), ('to', 'O'), ('determine', 'O'), ('if', 'O'), ('AZT', 'O'), ('-', 'O'), ('induced', 'O'), ('anaemia', 'B'), ('is', 'O'), ('due', 'O'), (',', 'O'), ('in', 'O'), ('part', 'O'), (',', 'O'), ('to', 'O'), ('decreased', 'O'), ('responsiveness', 'O'), ('of', 'O'), ('erythropoietic', 'O'), ('precursors', 'O'), ('(', 'O'), ('BFU', 'O'), ('-', 'O'), ('e', 'O'), (')', 'O'), ('to', 'O'), ('erythropoietin', 'O'), ('(', 'O'), ('EPO', 'O'), (')', 'O'), ('.', 'O'))$$$"
"Risk of renal failure , Injury to the kidney , Failure of kidney function , Loss of kidney function , and End - stage renal damage ( RIFLE criteria ) were used to define CIN and its incidence in the study population .","(('Risk', 'O'), ('of', 'O'), ('renal', 'B'), ('failure', 'I'), (',', 'O'), ('Injury', 'B'), ('to', 'I'), ('the', 'I'), ('kidney', 'I'), (',', 'O'), ('Failure', 'B'), ('of', 'I'), ('kidney', 'I'), ('function', 'I'), (',', 'O'), ('Loss', 'B'), ('of', 'I'), ('kidney', 'I'), ('function', 'I'), (',', 'O'), ('and', 'O'), ('End', 'O'), ('-', 'O'), ('stage', 'O'), ('renal', 'B'), ('damage', 'I'), ('(', 'O'), ('RIFLE', 'O'), ('criteria', 'O'), (')', 'O'), ('were', 'O'), ('used', 'O'), ('to', 'O'), ('define', 'O'), ('CIN', 'B'), ('and', 'O'), ('its', 'O'), ('incidence', 'O'), ('in', 'O'), ('the', 'O'), ('study', 'O'), ('population', 'O'), ('.', 'O'))$$$"
"Among the 15 patients with CIN , 6 had cyanotic congenital heart diseases , but the incidence did not differ significantly from that for the noncyanotic patients ( p = 0 . 243 ) .","(('Among', 'O'), ('the', 'O'), ('15', 'O'), ('patients', 'O'), ('with', 'O'), ('CIN', 'B'), (',', 'O'), ('6', 'O'), ('had', 'O'), ('cyanotic', 'O'), ('congenital', 'B'), ('heart', 'I'), ('diseases', 'I'), (',', 'O'), ('but', 'O'), ('the', 'O'), ('incidence', 'O'), ('did', 'O'), ('not', 'O'), ('differ', 'O'), ('significantly', 'O'), ('from', 'O'), ('that', 'O'), ('for', 'O'), ('the', 'O'), ('noncyanotic', 'O'), ('patients', 'O'), ('(', 'O'), ('p', 'O'), ('=', 'O'), ('0', 'O'), ('.', 'O'), ('243', 'O'), (')', 'O'), ('.', 'O'))$$$"
Vasoconstriction appears to be the common mechanism of action leading to a wide range of fetal anomalies .,"(('Vasoconstriction', 'O'), ('appears', 'O'), ('to', 'O'), ('be', 'O'), ('the', 'O'), ('common', 'O'), ('mechanism', 'O'), ('of', 'O'), ('action', 'O'), ('leading', 'O'), ('to', 'O'), ('a', 'O'), ('wide', 'O'), ('range', 'O'), ('of', 'O'), ('fetal', 'B'), ('anomalies', 'I'), ('.', 'O'))$$$"
"We report on an infant with multiple cranial - nerve involvement attributable to brainstem dysgenesis , born to a cocaine - addicted mother .","(('We', 'O'), ('report', 'O'), ('on', 'O'), ('an', 'O'), ('infant', 'O'), ('with', 'O'), ('multiple', 'B'), ('cranial', 'I'), ('-', 'I'), ('nerve', 'I'), ('involvement', 'I'), ('attributable', 'O'), ('to', 'O'), ('brainstem', 'B'), ('dysgenesis', 'I'), (',', 'O'), ('born', 'O'), ('to', 'O'), ('a', 'O'), ('cocaine', 'B'), ('-', 'I'), ('addicted', 'I'), ('mother', 'O'), ('.', 'O'))$$$"
"RATIONALE AND OBJECTIVES : The light - enhanced startle paradigm ( LES ) is suggested to model anxiety , because of the non - specific cue and the long - term effect .","(('RATIONALE', 'O'), ('AND', 'O'), ('OBJECTIVES', 'O'), (':', 'O'), ('The', 'O'), ('light', 'O'), ('-', 'O'), ('enhanced', 'O'), ('startle', 'B'), ('paradigm', 'O'), ('(', 'O'), ('LES', 'O'), (')', 'O'), ('is', 'O'), ('suggested', 'O'), ('to', 'O'), ('model', 'O'), ('anxiety', 'B'), (',', 'O'), ('because', 'O'), ('of', 'O'), ('the', 'O'), ('non', 'O'), ('-', 'O'), ('specific', 'O'), ('cue', 'O'), ('and', 'O'), ('the', 'O'), ('long', 'O'), ('-', 'O'), ('term', 'O'), ('effect', 'O'), ('.', 'O'))$$$"
Rosaceiform dermatitis associated with topical tacrolimus treatment .,"(('Rosaceiform', 'O'), ('dermatitis', 'B'), ('associated', 'O'), ('with', 'O'), ('topical', 'O'), ('tacrolimus', 'O'), ('treatment', 'O'), ('.', 'O'))$$$"
We describe herein 3 patients who developed rosacea - like dermatitis eruptions while using 0 . 03 % or 0 . 1 % tacrolimus ointment for facial dermatitis .,"(('We', 'O'), ('describe', 'O'), ('herein', 'O'), ('3', 'O'), ('patients', 'O'), ('who', 'O'), ('developed', 'O'), ('rosacea', 'B'), ('-', 'O'), ('like', 'O'), ('dermatitis', 'B'), ('eruptions', 'B'), ('while', 'O'), ('using', 'O'), ('0', 'O'), ('.', 'O'), ('03', 'O'), ('%', 'O'), ('or', 'O'), ('0', 'O'), ('.', 'O'), ('1', 'O'), ('%', 'O'), ('tacrolimus', 'O'), ('ointment', 'O'), ('for', 'O'), ('facial', 'B'), ('dermatitis', 'I'), ('.', 'O'))$$$"
"Continuous topical use of immunomodulators such as tacrolimus or pimecrolimus should be regarded as a potential cause of rosaceiform dermatitis , although many cases have not been reported .","(('Continuous', 'O'), ('topical', 'O'), ('use', 'O'), ('of', 'O'), ('immunomodulators', 'O'), ('such', 'O'), ('as', 'O'), ('tacrolimus', 'O'), ('or', 'O'), ('pimecrolimus', 'O'), ('should', 'O'), ('be', 'O'), ('regarded', 'O'), ('as', 'O'), ('a', 'O'), ('potential', 'O'), ('cause', 'O'), ('of', 'O'), ('rosaceiform', 'O'), ('dermatitis', 'B'), (',', 'O'), ('although', 'O'), ('many', 'O'), ('cases', 'O'), ('have', 'O'), ('not', 'O'), ('been', 'O'), ('reported', 'O'), ('.', 'O'))$$$"
"Coenzyme Q10 significantly compensated deficits in the antioxidant defense mechanisms ( reduced glutathione level and superoxide dismutase activity ) , suppressed lipid peroxidation , decreased the elevations of tumor necrosis factor - alpha , nitric oxide and platinum ion concentration , and attenuated the reductions of selenium and zinc ions in renal tissue resulted from cisplatin administration .","(('Coenzyme', 'O'), ('Q10', 'O'), ('significantly', 'O'), ('compensated', 'O'), ('deficits', 'O'), ('in', 'O'), ('the', 'O'), ('antioxidant', 'O'), ('defense', 'O'), ('mechanisms', 'O'), ('(', 'O'), ('reduced', 'O'), ('glutathione', 'O'), ('level', 'O'), ('and', 'O'), ('superoxide', 'O'), ('dismutase', 'O'), ('activity', 'O'), (')', 'O'), (',', 'O'), ('suppressed', 'O'), ('lipid', 'O'), ('peroxidation', 'O'), (',', 'O'), ('decreased', 'O'), ('the', 'O'), ('elevations', 'O'), ('of', 'O'), ('tumor', 'B'), ('necrosis', 'B'), ('factor', 'O'), ('-', 'O'), ('alpha', 'O'), (',', 'O'), ('nitric', 'O'), ('oxide', 'O'), ('and', 'O'), ('platinum', 'O'), ('ion', 'O'), ('concentration', 'O'), (',', 'O'), ('and', 'O'), ('attenuated', 'O'), ('the', 'O'), ('reductions', 'O'), ('of', 'O'), ('selenium', 'O'), ('and', 'O'), ('zinc', 'O'), ('ions', 'O'), ('in', 'O'), ('renal', 'O'), ('tissue', 'O'), ('resulted', 'O'), ('from', 'O'), ('cisplatin', 'O'), ('administration', 'O'), ('.', 'O'))$$$"
"A 67 - year - old patient , with primary polymyositis and without previous evidence of liver disease , developed clinical and biochemical features of severe cholestasis 3 months after initiation of azathioprine therapy .","(('A', 'O'), ('67', 'O'), ('-', 'O'), ('year', 'O'), ('-', 'O'), ('old', 'O'), ('patient', 'O'), (',', 'O'), ('with', 'O'), ('primary', 'O'), ('polymyositis', 'B'), ('and', 'O'), ('without', 'O'), ('previous', 'O'), ('evidence', 'O'), ('of', 'O'), ('liver', 'B'), ('disease', 'I'), (',', 'O'), ('developed', 'O'), ('clinical', 'O'), ('and', 'O'), ('biochemical', 'O'), ('features', 'O'), ('of', 'O'), ('severe', 'O'), ('cholestasis', 'B'), ('3', 'O'), ('months', 'O'), ('after', 'O'), ('initiation', 'O'), ('of', 'O'), ('azathioprine', 'O'), ('therapy', 'O'), ('.', 'O'))$$$"
